34,34,0,0.5133531157270029,1
34,34,0,0.7871979652395082,1
3,1,1,0.2751165748198389,2
2,2,0,0.8274692666384061,0
50,50,0,0.532852903772785,1
2,6,0,0.9058923272573124,0
3,2,1,0.9355659177617635,2
49,2,0,0.5756676557863502,1
14,14,0,0.1695633743111488,1
18,18,0,0.17888935989826196,1
15,15,0,0.1437049597286986,1
14,14,0,0.2645188639253921,1
33,33,0,0.3878762187367529,1
6,4,0,0.6896990250105978,0
1,1,0,0.1708350996184824,0
6,4,0,0.9847392963119966,0
4,1,0,0.2301822806273845,0
37,37,0,0.4671470962272149,1
17,17,0,0.8240779991521832,1
10,24,0,0.7422636710470538,0
15,15,0,0.2598558711318355,1
1,3,0,0.9461636286562103,0
33,33,0,0.9749894022891056,1
38,38,0,0.016108520559559136,1
35,35,0,0.6460364561254769,1
37,37,0,0.5510809665112336,1
34,34,0,0.047901653242899536,1
37,3,0,0.8066977532852904,0
15,15,0,0.278083933870284,1
34,34,0,0.6990250105977109,1
35,35,0,0.4870707927087749,1
58,3,1,0.9364137346333192,2
14,14,0,0.2645188639253921,1
18,18,0,0.9130987706655362,1
34,34,0,0.39253921153030946,1
52,52,0,0.6498516320474778,1
2,2,1,0.52988554472234,2
34,34,0,0.7376006782534973,1
34,34,0,0.7787197965239508,1
50,50,0,0.05977108944467995,1
5,1,1,0.2132259431962696,2
1,1,0,0.9376854599406528,0
38,38,0,0.5659177617634591,1
17,17,0,0.8478168715557439,1
33,34,0,0.42602797795676134,1
11,11,0,0.27469266638406103,1
3,3,0,0.8240779991521832,0
31,31,0,0.9101314116150911,1
34,34,0,0.6930902924968206,1
34,34,0,0.4463755828740992,1
4,2,1,0.7753285290377279,2
36,36,0,0.5701568461212378,1
40,40,0,0.698601102161933,1
14,14,0,0.2178889359898262,1
2,1,0,0.09877066553624417,0
35,35,0,0.692242475625265,1
37,37,0,0.3878762187367529,1
35,35,0,0.7799915218312844,1
33,33,0,0.7342094107672743,1
57,1,1,0.8495125052988555,2
21,21,0,0.26833403984739296,1
4,5,0,0.47308181432810514,0
44,44,0,0.6871555743959304,1
38,38,0,0.516320474777448,1
34,34,0,0.6973293768545994,1
14,14,0,0.26536668079694786,1
14,14,0,0.31793132683340397,1
34,34,0,0.9376854599406528,1
37,37,0,0.05680373039423484,1
34,34,0,0.440440864773209,1
34,34,0,0.39720220432386605,1
2,5,0,0.8681644764730818,0
37,37,0,0.39974565493853326,1
34,34,0,0.768122085629504,1
1,1,0,0.007630351844001695,0
34,34,0,0.018651971174226366,1
40,40,0,0.26536668079694786,1
34,34,0,0.685459940652819,1
43,43,0,0.5565917761763459,1
14,14,0,0.22255192878338279,1
34,34,0,0.6880033912674862,1
34,34,0,0.8618058499364137,1
40,40,0,0.6434930055108097,1
37,37,0,0.8249258160237388,1
14,14,0,0.2590080542602798,1
118,1,1,0.3069097075031793,2
14,14,0,0.09877066553624417,1
4,3,0,0.46969054684188216,0
34,34,0,0.34887664264518864,1
14,14,0,0.22594319626960577,1
2,3,0,0.9101314116150911,0
35,35,0,0.9843153878762188,1
14,14,0,0.0877490462060195,1
13,13,0,0.1288681644764731,1
35,35,0,0.012293344637558287,1
35,35,0,0.8495125052988555,1
34,34,0,0.6070368800339127,1
4,2,1,0.8626536668079695,2
34,34,0,0.9075879610004239,1
14,14,0,0.26748622297583724,1
34,34,0,0.6146672318779144,1
34,34,0,0.5654938533276812,1
84,45,0,0.3899957609156422,0
86,1,1,0.09961848240779991,2
37,37,0,0.47901653242899533,1
1,2,0,0.788045782111064,0
3,3,0,0.9792284866468842,0
35,35,0,0.6833403984739296,1
34,34,0,0.5599830436625689,1
88,2,1,0.8685883849088597,2
33,33,0,0.8622297583721916,1
37,37,0,0.8168715557439593,1
46,10,0,0.9423484527342094,0
34,34,0,0.02161933022467147,1
14,14,0,0.31581178465451465,1
34,34,0,0.5587113183552352,1
14,14,0,0.6952098346757101,1
34,34,0,0.7727850784230607,1
35,35,0,0.19415006358626535,1
37,37,0,0.5671894870707928,1
35,35,0,0.5671894870707928,1
43,1,1,0.013988978380669776,2
1,1,0,0.3069097075031793,0
2,4,0,0.22128020347604918,0
3,1,0,0.09792284866468842,0
28,28,0,1.0,1
9,9,0,0.9465875370919882,1
34,34,0,0.904196693514201,1
19,19,0,0.2174650275540483,1
35,35,0,0.024586689275116574,1
34,34,0,0.34421364985163205,1
3,3,0,0.25943196269605767,0
3,3,0,0.8702840186519711,0
34,34,0,0.7295464179737177,1
14,14,0,0.08520559559135227,1
3,3,0,0.29673590504451036,0
35,35,0,0.4378974141585418,1
34,34,0,0.7630351844001696,1
35,35,0,0.9533700720644341,1
2,5,0,0.5642221280203477,0
5,4,0,0.9843153878762188,0
5,2,0,0.018228062738448497,0
74,1,1,0.6875794828317083,2
5,5,0,0.9448919033488766,0
14,14,0,0.2301822806273845,1
35,35,0,0.6947859262399322,1
167,3,1,0.9563374311148792,2
3,1,1,0.2208562950402713,2
34,34,0,0.9415006358626536,1
34,34,0,0.7007206443408224,1
14,14,0,0.2602797795676134,1
35,35,0,0.8588384908859686,1
20,20,0,0.17507418397626112,1
40,40,0,0.6566341670199237,1
34,34,0,0.5256464603645613,1
13,13,0,0.314540059347181,1
14,14,0,0.23611699872827469,1
19,19,0,0.3416701992369648,1
38,38,0,0.5091140313692243,1
124,1,1,0.7821110640101738,2
14,14,0,0.09453158117846545,1
40,40,0,0.3603221704111912,1
2,3,0,0.5281899109792285,0
35,35,0,0.4417125900805426,1
6,3,0,0.32005086901229335,0
35,35,0,0.7295464179737177,1
129,3,1,0.7024162780839339,2
2,4,0,0.38957185247986437,0
37,37,0,0.8991097922848664,1
14,14,0,0.2577363289529462,1
35,35,0,0.8656210258584146,1
15,15,0,0.2992793556591776,1
14,14,0,0.139041966935142,1
4,5,0,0.9499788045782112,0
35,35,0,0.6367104705383637,1
20,20,0,0.26918185671894873,1
15,15,0,0.18185671894870709,1
160,1,1,0.048749470114455275,2
2,2,0,0.818143281051293,0
17,17,0,0.3086053412462908,1
8,3,0,0.6159389571852479,0
1,1,0,0.9949130987706656,0
15,15,0,0.0877490462060195,1
35,35,0,0.7698177193726156,1
29,29,0,0.05129292072912251,1
34,34,0,0.008902077151335312,1
2,2,0,0.433658329800763,0
4,7,0,0.4027130139889784,0
2,5,0,0.857566765578635,0
63,63,0,0.8584145824501908,1
34,34,0,0.6473081814328105,1
53,53,0,0.8240779991521832,1
34,34,0,0.0423908435777872,1
34,34,0,0.8724035608308606,1
28,28,0,0.01907587961000424,1
34,34,0,0.9029249682068673,1
36,36,0,0.8257736328952946,1
38,37,0,0.5116574819838915,1
14,14,0,0.31538787621873676,1
21,21,0,0.1403136922424756,1
35,35,0,0.7630351844001696,1
36,36,0,0.7257312420517168,1
4,2,0,0.947011445527766,0
2,5,0,0.009325985587113183,0
35,35,0,0.764730818143281,1
3,3,0,0.5103857566765578,0
34,34,0,0.6803730394234845,1
25,25,0,0.1420093259855871,1
1,2,0,0.9902501059771089,0
17,17,0,0.31665960152607037,1
37,37,0,0.3861805849936414,1
40,40,0,0.50996184824078,1
35,35,0,0.9855871131835523,1
2,5,0,0.8626536668079695,0
3,34,1,0.7655786350148368,2
10,1,1,0.23230182280627384,2
36,36,0,0.9826197541331072,1
37,37,0,0.864349300551081,1
34,34,0,0.6850360322170411,1
45,1,1,0.5981348028825774,2
13,13,0,0.2721492157693938,1
41,2,1,0.5731242051716829,2
33,33,0,0.6977532852903773,1
35,35,0,0.9398050021195422,1
59,59,0,0.17931326833403985,1
3,3,0,0.024586689275116574,0
14,14,0,0.1797371767698177,1
81,81,0,0.17380245866892752,1
39,39,0,0.3620178041543027,1
4,2,0,0.6053412462908012,0
53,1,1,0.682068673166596,2
38,38,0,0.47138618058499365,1
2,3,0,0.9974565493853328,0
36,36,0,0.8185671894870707,1
35,35,0,0.04281475201356507,1
24,24,0,0.8295888088172955,1
2,2,0,0.31242051716829167,0
1,2,0,0.04408647732089869,0
3,1,0,0.13098770665536244,0
39,1,1,0.022891055532005086,2
15,15,0,0.2598558711318355,1
37,37,0,0.9491309877066554,1
2,2,0,0.2344213649851632,0
8,3,0,0.764730818143281,0
58,58,0,0.9860110216193302,1
1,2,0,0.913946587537092,0
3,3,0,0.6871555743959304,0
3,3,0,0.682068673166596,0
35,35,0,0.6121237812632472,1
14,14,0,0.16998728274692668,1
23,23,0,0.39126748622297586,1
34,1,1,0.6494277236116999,2
35,36,0,0.4010173802458669,0
34,34,0,0.9546417973717677,1
30,30,0,0.6990250105977109,1
1,1,0,0.6807969478592624,0
3,3,0,0.7439593047901654,0
34,34,0,0.6392539211530309,1
65,65,0,0.35184400169563373,1
14,14,0,0.19330224671470964,1
1,4,0,0.10173802458668928,0
14,14,0,0.1513353115727003,1
35,35,0,0.6871555743959304,1
36,36,0,0.6532428995337007,1
35,35,0,0.5510809665112336,1
3,4,0,0.5320050869012294,0
14,14,0,0.26536668079694786,1
35,35,0,0.01738024586689275,1
3,3,0,0.06443408223823655,0
34,34,0,0.9037727850784231,1
38,38,0,0.06485799067401442,1
14,14,0,0.18863925392115302,1
3,3,0,0.6121237812632472,0
34,34,0,0.5599830436625689,1
14,14,0,0.21407376006782536,1
3,1,0,0.9393810936837643,0
2,1,0,0.05807545570156846,0
3,5,0,0.824501907587961,0
36,36,0,0.3582026282323018,1
1,1,0,0.2577363289529462,0
25,25,0,0.8952946163628657,1
14,14,0,0.22424756252649428,1
37,37,0,0.7380245866892751,1
224,2,1,0.5659177617634591,2
65,3,1,0.8630775752437474,2
38,38,0,0.4883425180161085,1
4,3,1,0.5201356506994489,0
47,47,0,0.3098770665536244,1
49,1,1,0.175498092412039,2
34,34,0,0.40313692242475624,1
2,2,0,0.23484527342094108,0
2,1,0,0.12802034760491734,0
34,34,0,0.9342941924544298,1
1,3,0,0.09580330648579907,0
13,13,0,0.73505722763883,1
35,35,0,0.6875794828317083,1
34,34,0,0.612547689699025,1
1,1,0,0.04959728698601102,0
36,36,0,0.5621025858414582,1
14,14,0,0.14624841034336583,1
3,4,0,0.27257312420517166,0
2,1,0,0.13988978380669775,0
34,34,0,0.7795676133955066,1
124,2,1,0.09029249682068673,2
35,35,0,0.40483255616786773,1
50,50,0,0.3090292496820687,1
35,35,0,0.4251801610852056,1
9,10,0,0.894022891055532,0
35,35,0,0.6795252225519288,1
3,2,0,0.2191606612971598,0
32,33,0,0.638830012717253,0
3,5,0,0.10385756676557864,0
60,60,0,0.3844849512505299,1
14,14,0,0.298007630351844,1
4,3,0,0.33997456549385335,0
12,12,0,0.2738448495125053,1
100,1,1,0.5637982195845698,2
3,3,0,0.22382365409071642,0
30,2,1,0.5544722339974566,2
19,17,1,0.4332344213649852,2
34,34,0,0.7706655362441712,1
34,34,0,0.784654514624841,1
14,14,0,0.10597710894446799,1
14,14,0,0.23569309029249683,1
14,14,0,0.25943196269605767,1
5,2,0,0.7282746926663841,0
34,34,0,0.9978804578211107,1
37,37,0,0.6553624417125901,1
2,2,0,0.900805426027978,0
35,35,0,0.7274268757948283,1
33,33,0,0.22509537939805002,1
3,5,0,0.32005086901229335,0
6,3,0,0.4298431538787622,0
36,36,0,0.6960576515472658,1
34,34,0,0.7418397626112759,1
35,35,0,0.3891479440440865,1
34,34,0,0.46799491309877067,1
60,5,0,0.47562526494277235,0
2,2,0,0.2551928783382789,0
16,16,0,0.09410767274268758,1
34,34,0,0.000423908435777872,1
3,2,0,0.8071216617210683,0
90,1,1,0.8287409919457397,2
34,34,0,0.3480288257736329,1
67,67,0,0.807969478592624,1
34,34,0,0.8155998304366257,1
14,14,0,0.6155150487494702,1
35,35,0,0.34675710046629926,1
20,20,0,0.14752013565069944,1
14,14,0,0.31793132683340397,1
34,34,0,0.890631623569309,1
3,1,0,0.18694362017804153,0
14,14,0,0.31369224247562527,1
34,34,0,0.7855023314963968,1
34,34,0,0.04662992793556592,1
14,14,0,0.2573124205171683,1
4,3,0,0.9881305637982196,0
23,23,0,0.09156422212802034,1
34,34,0,0.3933870284018652,1
1,4,0,0.22891055532005086,0
2,7,0,0.8236540907164053,0
32,32,0,0.8685883849088597,1
2,2,0,0.7270029673590505,0
34,34,0,0.8139041966935142,1
38,38,0,0.8910555320050869,1
15,15,0,0.22382365409071642,1
1,2,0,0.011869436201780416,0
35,35,0,0.9012293344637559,1
14,14,0,0.2166172106824926,1
4,3,0,0.32132259431962695,0
12,12,0,0.27002967359050445,1
25,25,0,0.13056379821958458,1
4,3,0,0.2195845697329377,0
44,44,0,0.8681644764730818,1
6,1,1,0.3039423484527342,2
3,2,0,0.2738448495125053,0
6,3,1,0.8130563798219584,2
34,34,0,0.9334463755828741,1
3,4,0,0.12929207291225095,0
72,72,0,0.5315811784654515,1
35,35,0,0.5650699448919033,1
70,1,0,0.6040695209834676,0
35,35,0,0.989826197541331,1
49,49,0,0.3009749894022891,1
34,34,0,0.9987282746926663,1
37,37,0,0.8935989826197541,1
34,34,0,0.39296311996608735,1
34,34,0,0.8516320474777448,1
15,15,0,0.17253073336159389,1
4,2,0,0.6905468418821534,0
136,2,1,0.22339974565493853,2
33,33,0,0.9902501059771089,1
171,33,1,0.3632895294616363,2
34,34,0,0.6011021619330225,1
14,14,0,0.19287833827893175,1
2,1,0,0.8660449342941925,0
4,3,0,0.4862229758372192,0
210,204,0,0.9576091564222128,0
3,3,0,0.5222551928783383,0
33,33,0,0.5307333615938957,1
36,36,0,0.7236116998728275,1
14,14,0,0.22594319626960577,1
35,35,0,0.5671894870707928,1
2,3,0,0.6841882153454854,0
34,34,0,0.05807545570156846,1
36,36,0,0.7325137770241628,1
37,37,0,0.7354811360746079,1
37,37,0,0.9860110216193302,1
47,47,0,0.3086053412462908,1
4,2,0,0.10470538363713437,0
1,2,0,0.81475201356507,0
34,34,0,0.6952098346757101,1
38,38,0,0.5553200508690123,1
4,1,0,0.552776600254345,0
34,34,0,0.8719796523950827,1
34,34,0,0.9084357778719796,1
14,14,0,0.3064857990674014,1
78,1,1,0.30182280627384483,2
34,34,0,0.8931750741839762,1
3,3,0,0.01483679525222552,1
2,5,0,0.314540059347181,0
35,35,0,0.9805002119542179,1
33,33,0,0.4323866044934294,1
3,3,0,0.8999576091564222,0
34,34,0,0.47308181432810514,1
14,14,0,0.23611699872827469,1
6,1,1,0.301398897838067,2
34,34,0,0.8618058499364137,1
2,2,0,0.10597710894446799,0
3,2,1,0.012293344637558287,0
3,3,0,0.7435353963543875,0
5,8,0,0.9359898261975413,0
40,40,0,0.3844849512505299,1
2,2,0,0.05977108944467995,0
14,14,0,0.2267910131411615,1
35,35,0,0.5722763883001272,1
34,34,0,0.4056803730394235,1
33,33,0,0.8668927511657482,1
197,3,1,0.7859262399321747,2
36,36,0,0.7655786350148368,1
33,33,0,0.7723611699872828,1
37,37,0,0.6159389571852479,1
14,14,0,0.2997032640949555,1
20,20,0,0.1403136922424756,1
35,35,0,0.9771089444679949,1
45,1,1,0.5735481136074608,2
34,34,0,0.8088172954641797,1
5,4,0,0.8160237388724035,0
24,1,0,0.6116998728274693,1
35,35,0,0.5095379398050022,1
93,3,1,0.7443832132259431,2
17,17,0,0.311148791860958,1
35,35,0,0.7223399745654938,1
34,34,0,0.8151759220008478,1
34,34,0,0.36413734633319206,1
34,34,0,0.788045782111064,1
12,11,0,0.6892751165748199,0
2,2,0,0.7821110640101738,0
35,35,0,0.9889783806697753,1
9,7,0,0.907164052564646,0
37,37,0,0.6146672318779144,1
34,34,0,0.5574395930479017,1
37,37,0,0.5608308605341247,1
36,36,0,0.6858838490885969,1
13,13,0,0.14158541754980924,1
2,1,0,0.04832556167867741,0
27,27,0,0.4662992793556592,1
35,35,0,0.4862229758372192,1
2,1,0,0.06273844849512505,0
2,1,0,0.3963543874523103,0
33,33,0,0.7804154302670623,1
55,55,0,0.8117846545146249,1
2,5,0,0.8571428571428571,0
35,35,0,0.5934718100890207,1
35,1,1,0.05553200508690123,2
1,1,0,0.6439169139465876,0
4,6,0,0.32005086901229335,0
13,13,0,0.192030521407376,1
4,2,0,0.2721492157693938,0
14,14,0,0.3128444256040695,1
2,3,0,0.7011445527766003,0
2,1,0,0.09410767274268758,0
3,5,0,0.6939381093683764,0
35,35,0,0.34718100890207715,1
34,34,0,0.4387452310300975,1
3,1,1,0.23569309029249683,2
35,35,0,0.39508266214497667,1
34,34,0,0.562950402713014,1
34,34,0,0.9406528189910979,1
2,1,0,0.22636710470538363,0
34,34,0,0.7689699025010598,1
6,3,0,0.7710894446799491,0
35,35,0,0.9783806697753286,1
3,7,0,0.8982619754133108,0
35,35,0,0.34633319203052143,1
4,2,0,0.0877490462060195,0
51,51,0,0.3162356930902925,1
34,34,0,0.5934718100890207,1
14,14,0,0.0847816871555744,1
14,14,0,0.32174650275540484,1
40,40,0,0.40186519711742263,1
15,15,0,0.15175922000847816,1
3,2,0,0.009325985587113183,0
34,34,0,0.6447647308181432,1
2,2,0,0.9944891903348877,0
2,2,0,0.5116574819838915,0
34,34,0,0.6896990250105978,1
35,35,0,0.6375582874099195,1
34,34,0,0.7333615938957185,1
37,37,0,0.6078846969054684,1
34,34,0,0.44128868164476476,1
35,35,0,0.7227638830012717,1
145,1,1,0.8126324713861806,2
15,15,0,0.2314540059347181,1
4,3,0,0.9118270453582026,0
14,14,0,0.2327257312420517,1
175,1,1,0.2772361169987283,2
47,1,1,0.7257312420517168,2
14,14,0,0.31242051716829167,1
34,34,0,0.7676981771937261,1
97,1,1,0.4052564646036456,2
34,34,0,0.47096227214921577,1
42,42,0,0.5570156846121238,1
35,35,0,0.7380245866892751,1
3,3,0,0.10046629927935566,0
2,3,0,0.8257736328952946,0
4,2,0,0.8562950402713014,0
38,38,0,0.5608308605341247,1
79,2,1,0.00211954217888936,2
34,34,0,0.6553624417125901,1
34,34,0,0.8558711318355235,1
17,17,0,0.8232301822806274,1
40,40,0,0.3827893175074184,1
35,35,0,0.8122085629504027,1
35,35,0,0.7757524374735058,1
34,34,0,0.6833403984739296,1
35,35,0,0.5544722339974566,1
70,70,0,0.5705807545570157,1
6,5,0,0.1797371767698177,0
14,14,0,0.3022467147096227,1
35,35,0,0.7329376854599406,1
146,1,1,0.5553200508690123,2
37,37,0,0.6562102585841458,1
29,29,0,0.6108520559559135,1
34,34,0,0.3628656210258584,1
34,34,0,0.5684612123781263,1
35,35,0,0.8664688427299704,1
6,2,1,0.9762611275964391,2
14,14,0,0.26663840610428147,1
34,34,0,0.5743959304790165,1
40,40,0,0.6104281475201356,1
4,2,0,0.13861805849936415,0
14,14,0,0.3035184400169563,1
33,33,0,0.8071216617210683,1
14,14,0,0.2738448495125053,1
3,3,0,0.5591352267910131,0
35,35,0,0.8651971174226367,1
36,36,0,0.658753709198813,1
34,34,0,0.35057227638830013,1
3,2,0,0.27299703264094954,0
1,2,0,0.5154726579058924,0
64,3,1,0.42475625264942773,2
52,52,0,0.35481136074607883,1
6,5,0,0.7240356083086054,0
193,1,1,0.29758372191606614,2
42,42,0,0.3577787197965239,1
3,3,0,0.31793132683340397,0
13,12,0,0.9482831708350996,0
37,37,0,0.058499364137346334,1
52,6,0,0.8647732089868588,1
34,34,0,0.054684188215345486,1
8,4,1,0.002967359050445104,2
35,35,0,0.44086477320898687,1
34,34,0,0.9970326409495549,1
35,35,0,0.2327257312420517,1
37,37,0,0.7329376854599406,1
33,33,0,0.35311572700296734,1
3,2,0,0.23696481559983043,0
58,58,0,0.3963543874523103,1
23,22,0,0.29673590504451036,1
4,3,1,0.576091564222128,0
35,36,0,0.7291225095379398,1
70,1,1,0.4845273420941077,2
16,16,0,0.1924544298431539,1
35,35,0,0.020771513353115726,1
3,2,0,0.9775328529037728,0
5,4,0,0.993217465027554,0
35,35,0,0.6532428995337007,1
35,35,0,0.006782534972445952,1
42,42,0,0.4323866044934294,1
22,22,0,0.7672742687579482,1
14,14,0,0.2662144976685036,1
37,37,0,0.43026706231454004,1
88,1,1,0.7757524374735058,2
40,40,0,0.47011445527766005,1
14,14,0,0.2556167867740568,1
34,34,0,0.9427723611699873,1
14,14,0,0.26239932174650277,1
102,3,1,0.7371767698177194,2
2,2,0,0.3620178041543027,0
34,34,0,0.9088596863077575,1
34,34,0,0.43026706231454004,1
16,16,0,0.3077575243747351,1
4,1,1,0.9974565493853328,2
15,15,0,0.17507418397626112,1
35,35,0,0.024162780839338704,1
3,4,0,0.7693938109368377,0
14,14,0,0.21576939381093685,1
4,2,0,0.18821534548537516,0
34,34,0,0.9563374311148792,1
36,36,0,0.486646884272997,1
14,14,0,0.3128444256040695,1
14,14,0,0.2662144976685036,1
21,21,0,0.2708774904620602,1
37,37,0,0.4328105129292073,1
21,21,0,0.8164476473081814,1
36,36,0,0.39381093683764307,1
36,36,0,0.6417973717676981,1
33,33,0,0.9504027130139889,1
15,15,0,0.29758372191606614,1
34,34,0,0.4434082238236541,1
15,15,0,0.17888935989826196,1
37,37,0,0.3857566765578635,1
14,14,0,0.32174650275540484,1
38,38,0,0.4298431538787622,1
17,17,0,0.15006358626536667,1
13,13,0,0.3086053412462908,1
18,18,0,0.7363289529461636,1
43,46,0,0.3060618906316236,0
39,39,0,0.31369224247562527,1
4,3,0,0.43959304790165327,0
14,14,0,0.2568885120813904,1
5,3,0,0.2619754133107249,0
34,34,0,0.9953370072064434,1
35,35,0,0.8512081390419669,1
9,9,0,0.22509537939805002,1
34,34,0,0.01271725307333616,1
7,1,1,0.14497668503603223,2
37,37,0,0.3493005510809665,1
40,40,0,0.38660449342941927,1
95,1,1,0.9542178889359898,2
20,20,0,0.26748622297583724,1
13,13,0,0.2149215769393811,1
2,2,0,0.08647732089868589,0
34,34,0,0.8164476473081814,1
34,34,0,0.7303942348452734,1
34,34,0,0.6600254345061467,1
2,2,0,0.5938957185247986,0
44,44,0,0.2585841458245019,1
34,34,0,0.5536244171259008,1
7,8,0,0.30055108096651123,0
34,34,0,0.731665960152607,1
14,14,0,0.17592200084781687,1
13,13,0,0.31962696057651546,1
35,35,0,0.3853327681220856,1
4,3,0,0.77490462060195,0
34,34,0,0.947011445527766,1
34,34,0,0.6061890631623569,1
34,34,0,0.6477320898685884,1
33,33,0,0.5599830436625689,1
5,4,0,0.5977108944467995,0
34,34,0,0.050445103857566766,1
50,50,0,0.6913946587537092,1
34,34,0,0.007630351844001695,1
1,3,0,0.06697753285290377,0
1,2,0,0.9351420093259856,0
34,34,0,0.403984739296312,1
37,37,0,0.8588384908859686,1
48,48,0,0.5570156846121238,1
3,7,0,0.0046629927935565915,0
12,7,0,0.31538787621873676,0
2,3,0,0.8957185247986434,0
64,64,0,0.40059347181008903,1
33,33,0,0.7210682492581603,1
2,1,0,0.8194150063586265,0
65,65,0,0.3586265366680797,1
56,56,0,0.1407376006782535,1
35,35,0,0.5646460364561254,1
2,2,0,0.5955913522679102,0
12,3,1,0.8957185247986434,2
17,17,0,0.10385756676557864,1
31,31,0,0.56973293768546,1
34,34,0,0.5659177617634591,1
35,35,0,0.5667655786350149,1
5,5,0,0.47392963119966086,0
3,1,1,0.23187791437049599,0
35,35,0,0.6074607884696905,1
1,4,0,0.3128444256040695,0
34,34,0,0.9029249682068673,1
34,34,0,0.39805002119542177,1
36,36,0,0.8105129292072912,1
14,14,0,0.14709622721492158,1
